Num Nodes,Num Models,Num Requests,Stress Level,Alpha,Mean Latency,Median Latency,Min Latency,Max Latency,Standard Deviation,Warm,Cold,Download,Evict,50th Percentile,90th Percentile,95th Percentile,99th Percentile
20,1000,1000,10.0,1.6,94.33,74.11,0.05,286.93,51.97,429,446,125,0,74.11,170.27,232.12,275.05
20,1000,1000,10.0,2.2,134.34,116.91,38.05,343.47,52.51,606,318,76,0,116.91,176.28,301.68,330.69
20,1000,1000,10.0,4.0,67.05,64.73,25.43,239.51,23.5,549,428,23,0,64.73,86.13,86.13,116.18
20,1000,100000,0.2,0.0,107.45,110.17,0.05,182.29,44.82,1178,98822,0,0,110.17,170.27,176.28,182.29
20,1000,100000,0.2,1.1,98.72,104.16,0.05,182.29,49.86,9689,90311,0,0,104.16,164.26,176.28,182.29
20,1000,100000,0.2,1.6,50.27,0.28,0.05,211.29,67.37,57099,42896,5,0,0.28,176.28,176.28,182.29
20,1000,100000,0.2,2.2,21.18,0.12,0.08,182.29,43.76,79536,20464,0,0,0.12,98.15,134.21,146.23
20,1000,100000,0.2,4.0,8.58,0.18,0.05,176.28,30.85,92463,7536,1,0,0.18,0.18,116.18,134.21
20,1000,100000,1.0,0.0,103.61,104.16,0.05,211.29,48.67,5733,93954,313,0,104.16,170.27,176.28,182.29
20,1000,100000,1.0,1.1,85.33,92.14,0.05,211.29,59.92,23064,76841,95,0,92.14,164.26,176.28,182.29
20,1000,100000,1.0,1.6,25.96,0.23,0.05,204.28,51.33,76395,23591,14,0,0.23,116.18,146.23,182.29
20,1000,100000,1.0,2.2,10.61,0.22,0.05,211.29,36.04,90541,9449,10,0,0.22,0.29,98.15,182.29
20,1000,100000,1.0,4.0,4.44,0.22,0.08,204.28,23.42,96551,3437,12,0,0.22,0.22,0.22,140.22
20,1000,100000,10.0,0.0,21084.5,21095.73,38.05,41940.09,12034.13,10286,61131,13246,15337,21095.73,37728.64,39787.66,41428.43
20,1000,100000,10.0,1.1,15377.2,15464.12,38.05,30549.67,8690.49,32245,47891,11700,8164,15464.12,27396.73,28866.86,30118.27
20,1000,100000,10.0,1.6,13.75,0.15,0.05,300.94,38.5,89699,9898,403,0,0.15,62.09,116.18,170.27
20,1000,100000,10.0,2.2,8.28,0.24,0.06,346.9,30.29,96724,3124,152,0,0.24,0.24,82.77,158.25
20,1000,100000,10.0,4.0,2.83,0.25,0.05,289.31,16.89,99048,921,31,0,0.25,0.25,0.25,104.07
20,10000,1000,0.2,0.0,109.7,110.17,0.15,182.29,43.2,1,999,0,0,110.17,170.27,176.28,182.29
20,10000,1000,0.2,1.1,98.06,98.15,0.06,182.29,51.63,82,918,0,0,98.15,164.26,176.28,182.29
20,10000,1000,0.2,1.6,48.39,0.2,0.08,182.29,62.98,596,404,0,0,0.2,140.22,158.25,182.29
20,10000,1000,0.2,2.2,29.95,0.09,0.09,182.29,59.02,776,224,0,0,0.09,140.22,182.29,182.29
20,10000,1000,0.2,4.0,8.16,0.09,0.09,164.26,31.75,930,70,0,0,0.09,0.09,62.09,152.24
20,10000,1000,1.0,0.0,111.95,116.18,0.09,204.28,44.83,7,984,9,0,116.18,170.27,176.28,182.29
20,10000,1000,1.0,1.1,93.51,92.14,0.06,182.29,58.28,174,820,6,0,92.14,170.27,176.28,182.29
20,10000,1000,1.0,1.6,28.03,0.15,0.05,182.29,50.34,725,275,0,0,0.15,116.18,140.22,176.28
20,10000,1000,1.0,2.2,36.65,0.26,0.05,204.28,66.95,761,222,17,0,0.26,164.26,164.26,190.26
20,10000,1000,1.0,4.0,8.36,0.1,0.08,152.24,25.76,898,100,2,0,0.1,56.08,68.1,122.19
20,10000,1000,10.0,0.0,274.55,270.31,38.05,594.57,143.23,2,401,597,0,270.31,478.68,511.58,558.61
20,10000,1000,10.0,1.1,221.14,209.47,38.05,515.1,110.18,183,388,429,0,209.47,369.84,407.26,479.29
20,10000,1000,10.0,1.6,148.69,139.15,38.05,355.12,53.55,529,332,139,0,139.15,219.97,266.3,342.94
20,10000,1000,10.0,2.2,25.47,0.05,0.05,197.27,35.09,537,451,12,0,0.05,56.08,106.34,146.23
20,10000,1000,10.0,4.0,134.52,134.21,110.17,353.16,17.15,721,253,26,0,134.21,148.01,152.41,176.28
20,10000,100000,0.2,0.0,109.42,110.17,0.05,182.29,43.34,100,99900,0,0,110.17,170.27,176.28,182.29
20,10000,100000,0.2,1.1,102.85,104.16,0.05,211.29,54.23,8825,91173,2,0,104.16,176.28,182.29,182.29
20,10000,100000,0.2,1.6,51.48,0.23,0.05,204.28,65.98,57602,42395,3,0,0.23,170.27,176.28,176.28
20,10000,100000,0.2,2.2,24.65,0.25,0.05,197.27,49.93,78449,21546,5,0,0.25,110.17,158.25,170.27
20,10000,100000,0.2,4.0,9.6,0.29,0.05,211.29,34.91,91798,8199,3,0,0.29,0.29,68.1,182.29
20,10000,100000,1.0,0.0,109.6,110.17,0.05,211.29,43.9,624,98447,929,0,110.17,170.27,176.28,182.29
20,10000,100000,1.0,1.1,86.16,86.13,0.05,211.29,58.75,20772,79080,148,0,86.13,170.27,176.28,182.29
20,10000,100000,1.0,1.6,26.3,0.14,0.05,211.29,50.66,75968,24022,10,0,0.14,122.19,146.23,176.28
20,10000,100000,1.0,2.2,10.58,0.09,0.06,182.29,34.02,90214,9784,2,0,0.09,0.25,98.15,158.25
20,10000,100000,1.0,4.0,3.66,0.22,0.06,170.27,19.41,96656,3333,11,0,0.22,0.22,0.22,140.22
20,10000,100000,10.0,0.0,24783.57,24775.5,38.05,49673.6,14295.1,1012,15516,22662,60810,24775.5,44581.68,47109.0,49081.63
20,10000,100000,10.0,1.1,17874.56,17879.17,38.05,35915.81,10292.62,25992,16325,15858,41825,17879.17,32125.29,33918.06,35410.39
20,10000,100000,10.0,1.6,17.15,0.15,0.05,338.63,43.09,89653,9628,719,0,0.15,84.13,122.19,176.28
20,10000,100000,10.0,2.2,3.98,0.11,0.05,256.31,20.54,96653,3262,85,0,0.11,0.22,0.24,122.19
