Timestamp,StatusCode,E2ELatency,InternalLatency
1,500,0.024,0.02
3,200,1.084,1.08
3,200,0.13,0.126
6,200,0.128,0.124
9,200,0.122,0.118
10,200,0.121,0.117
10,200,0.122,0.118
12,200,0.12,0.116
12,200,0.121,0.117
12,200,0.122,0.118
13,200,0.12,0.117
16,200,0.12,0.116
16,200,0.121,0.117
16,200,0.12,0.117
17,200,0.122,0.118
17,200,0.118,0.116
17,200,0.119,0.116
17,200,0.12,0.118
17,200,0.118,0.116
17,200,0.118,0.116
19,200,0.121,0.117
21,200,0.121,0.117
22,200,0.121,0.117
22,200,0.118,0.116
22,200,0.12,0.117
22,200,0.119,0.117
24,200,0.121,0.117
25,200,0.121,0.117
25,200,0.12,0.116
25,200,0.129,0.125
26,200,0.12,0.116
26,200,0.121,0.117
27,200,0.121,0.117
31,200,0.12,0.116
31,200,0.119,0.116
31,200,0.118,0.116
31,200,0.119,0.117
33,200,0.119,0.115
33,200,0.118,0.115
33,200,0.118,0.116
33,200,0.118,0.116
33,200,0.117,0.115
33,200,0.118,0.116
35,200,0.119,0.115
37,200,0.119,0.115
38,200,0.119,0.115
41,200,0.121,0.117
43,200,0.121,0.117
43,200,0.121,0.117
44,200,0.12,0.116
44,200,0.12,0.116
44,200,0.121,0.117
45,200,0.121,0.118
46,200,0.12,0.116
46,200,0.12,0.116
47,200,0.12,0.116
50,200,0.121,0.117
51,200,0.13,0.126
53,200,0.119,0.115
56,200,0.119,0.115
56,200,0.12,0.116
57,200,0.12,0.116
57,200,0.119,0.115
57,200,0.12,0.115
62,200,0.125,0.121
64,200,0.12,0.116
64,200,0.119,0.115
64,200,0.119,0.115
65,200,0.119,0.116
66,200,0.119,0.115
67,200,0.12,0.116
67,200,0.118,0.115
68,200,0.125,0.121
68,200,0.118,0.115
69,200,0.118,0.114
70,200,0.186,0.183
70,200,0.12,0.118
70,200,0.117,0.114
70,200,0.117,0.115
71,200,0.117,0.115
72,200,0.12,0.116
