Timestamp,StatusCode,E2ELatency
2,200,1.443
2,200,1.388
2,200,1.534
2,200,1.432
2,200,1.385
2,200,1.723
2,200,1.473
2,200,1.382
2,200,1.559
2,200,1.451
2,200,1.415
2,200,1.521
2,200,1.408
2,200,1.431
2,200,1.638
2,200,1.402
2,200,1.446
2,200,1.773
2,200,1.437
2,200,1.412
2,200,1.779
2,200,1.431
2,200,1.439
2,200,1.737
2,200,1.439
2,200,1.433
2,200,1.59
3,200,1.416
3,200,1.445
3,200,1.641
3,200,1.436
3,200,1.46
3,200,1.707
3,200,1.431
3,200,1.455
3,200,1.768
3,200,1.467
3,200,1.492
3,200,1.704
3,200,1.402
3,200,1.443
3,200,1.67
3,200,1.408
3,200,1.416
3,200,1.735
3,200,1.395
3,200,1.432
3,200,1.691
3,200,1.439
3,200,1.405
3,200,1.663
3,200,1.421
3,200,1.401
3,200,1.612
3,200,1.436
3,200,1.416
3,200,1.591
3,200,1.431
3,200,1.41
3,200,1.611
3,200,1.418
3,200,1.383
3,200,1.564
3,200,1.413
3,200,1.391
3,200,1.528
3,200,1.453
3,200,1.403
3,200,1.666
3,200,1.42
3,200,1.447
3,200,1.666
3,200,1.456
3,200,1.516
3,200,1.612
3,200,1.419
3,200,1.516
3,200,1.574
3,200,1.412
3,200,1.511
3,200,1.548
3,200,1.458
3,200,1.543
3,200,1.596
3,200,1.532
3,200,1.459
3,200,1.537
3,200,1.528
3,200,1.526
3,200,1.871
3,200,1.424
3,200,1.5
3,200,1.59
3,200,1.415
3,200,1.504
3,200,1.404
3,200,1.429
3,200,1.487
3,200,1.396
3,200,1.431
3,200,1.554
3,200,1.397
3,200,1.406
3,200,1.496
3,200,1.405
3,200,1.399
3,200,1.539
3,200,1.394
3,200,1.394
3,200,1.508
3,200,1.386
3,200,1.43
3,200,1.482
3,200,1.422
3,200,1.417
3,200,1.459
3,200,1.406
3,200,1.394
3,200,1.501
3,200,1.484
3,200,1.397
3,200,1.549
3,200,1.499
3,200,1.439
3,200,1.512
3,200,1.513
3,200,1.417
3,200,1.474
3,200,1.5
3,200,1.412
3,200,1.598
3,200,1.474
3,200,1.441
3,200,1.533
3,200,1.452
3,200,1.462
3,200,1.521
3,200,1.448
3,200,1.418
3,200,1.535
3,200,1.465
3,200,1.388
3,200,1.496
3,200,1.459
3,200,1.426
4,200,1.472
4,200,1.454
4,200,1.429
4,200,1.531
4,200,1.435
4,200,1.425
4,200,1.494
4,200,1.404
4,200,1.417
4,200,1.457
4,200,1.438
4,200,1.463
4,200,1.491
4,200,1.434
4,200,1.385
4,200,1.488
4,200,1.406
4,200,1.422
4,200,1.501
4,200,1.412
4,200,1.434
4,200,1.488
4,200,1.656
4,200,1.428
4,200,1.448
4,200,1.444
4,200,1.422
4,200,1.483
4,200,1.43
4,200,1.441
4,200,1.45
4,200,1.44
4,200,1.447
4,200,1.468
4,200,1.408
4,200,1.41
4,200,1.484
4,200,1.411
4,200,1.407
4,200,1.457
4,200,1.423
4,200,1.4
4,200,1.44
4,200,1.433
4,200,1.45
4,200,1.468
4,200,1.436
4,200,1.469
4,200,1.471
4,200,1.412
4,200,1.418
4,200,1.497
4,200,1.426
4,200,1.414
4,200,1.652
4,200,1.415
4,200,1.536
4,200,1.486
4,200,1.428
4,200,1.61
4,200,1.509
4,200,1.556
4,200,1.465
4,200,1.518
4,200,1.385
4,200,1.42
4,200,1.513
4,200,1.402
4,200,1.433
4,200,1.459
4,200,1.416
4,200,1.404
4,200,1.468
4,200,1.403
4,200,1.404
4,200,1.545
4,200,1.423
4,200,1.417
4,200,1.47
4,200,1.398
4,200,1.372
4,200,1.502
4,200,1.395
4,200,1.381
4,200,1.528
4,200,1.407
4,200,1.454
4,200,1.542
4,200,1.441
4,200,1.434
4,200,1.492
4,200,1.44
4,200,1.418
4,200,1.502
4,200,1.411
4,200,1.421
4,200,1.503
4,200,1.454
4,200,1.399
4,200,1.429
4,200,1.45
4,200,1.412
4,200,1.485
4,200,1.433
4,200,1.407
4,200,1.453
4,200,1.468
4,200,1.412
4,200,2.332
4,200,2.175
4,200,1.446
4,200,1.637
4,200,2.191
4,200,1.418
4,200,1.538
4,200,2.201
4,200,1.496
4,200,1.551
5,200,1.398
5,200,1.425
5,200,1.541
5,200,1.448
5,200,1.403
5,200,1.525
5,200,1.427
5,200,1.446
5,200,1.574
5,200,1.436
5,200,1.442
5,200,1.502
5,200,1.425
5,200,1.442
5,200,1.514
5,200,1.432
5,200,1.411
5,200,1.525
5,200,1.463
5,200,1.438
5,200,1.538
5,200,1.425
5,200,1.42
5,200,1.543
5,200,1.42
5,200,1.407
5,200,1.516
5,200,1.429
5,200,1.476
5,200,1.52
5,200,1.407
5,200,1.506
5,200,1.531
5,200,1.415
5,200,1.486
5,200,1.578
5,200,1.463
5,200,1.59
5,200,1.565
5,200,1.402
5,200,1.519
5,200,1.546
5,200,1.431
5,200,1.501
5,200,1.536
5,200,1.419
5,200,1.507
5,200,1.551
5,200,1.438
5,200,1.602
5,200,1.521
5,200,1.395
5,200,1.486
5,200,1.506
5,200,1.701
5,200,1.575
5,200,1.659
5,200,1.435
5,200,1.511
5,200,1.688
5,200,1.482
5,200,1.541
5,200,1.51
5,200,1.432
5,200,1.523
5,200,1.526
5,200,1.424
5,200,1.501
5,200,1.549
5,200,1.429
5,200,1.468
5,200,1.486
5,200,1.441
5,200,2.151
5,200,1.557
5,200,1.499
5,200,1.557
5,200,1.45
5,200,1.409
5,200,1.486
5,200,1.439
5,200,1.459
5,200,1.476
5,200,1.398
5,200,1.43
5,200,1.484
5,200,1.425
5,200,1.453
5,200,1.528
5,200,1.421
5,200,1.457
5,200,1.494
5,200,1.394
5,200,1.433
5,200,1.511
5,200,1.407
5,200,1.482
5,200,1.504
5,200,1.376
5,200,1.51
5,200,1.432
5,200,1.4
5,200,1.519
5,200,1.418
5,200,1.422
5,200,1.52
5,200,1.408
5,200,1.41
5,200,1.537
6,200,1.435
6,200,1.387
6,200,1.638
6,200,1.436
6,200,1.396
6,200,1.557
6,200,1.433
6,200,1.395
6,200,1.503
6,200,1.404
6,200,1.375
6,200,1.535
6,200,1.371
6,200,1.395
6,200,1.501
6,200,1.38
6,200,1.391
6,200,1.549
6,200,1.402
6,200,1.44
6,200,1.5
6,200,1.417
6,200,1.41
6,200,1.519
6,200,1.465
6,200,1.377
6,200,1.528
6,200,1.435
6,200,1.486
6,200,1.499
6,200,1.415
6,200,1.476
6,200,1.477
6,200,1.41
6,200,1.403
6,200,1.522
6,200,1.417
6,200,1.402
6,200,1.488
6,200,1.396
6,200,1.424
6,200,1.492
6,200,1.398
6,200,1.407
6,200,1.499
6,200,1.396
6,200,1.418
6,200,1.494
6,200,1.393
6,200,1.417
6,200,1.584
6,200,1.382
6,200,1.594
6,200,1.494
6,200,1.392
6,200,1.585
6,200,1.495
6,200,1.562
6,200,1.425
6,200,1.485
6,200,1.429
6,200,1.462
6,200,1.485
6,200,1.398
6,200,1.47
6,200,1.529
6,200,1.388
6,200,1.418
6,200,1.601
6,200,1.398
6,200,1.429
6,200,1.44
6,200,1.425
6,200,1.53
6,200,1.497
6,200,1.437
6,200,1.647
6,200,1.487
6,200,1.443
6,200,1.556
6,200,1.467
6,200,1.578
6,200,1.464
6,200,1.623
6,200,1.482
6,200,1.477
6,200,1.432
6,200,1.455
6,200,1.493
6,200,1.434
6,200,1.449
6,200,1.462
6,200,1.871
6,200,1.429
6,200,1.481
6,200,2.45
6,200,1.407
6,200,1.516
6,200,1.673
6,200,1.447
6,200,1.444
6,200,1.512
6,200,1.467
6,200,1.465
6,200,1.489
6,200,2.337
6,200,1.843
6,200,1.558
6,200,1.463
7,200,2.259
7,200,1.536
7,200,1.508
7,200,1.478
7,200,1.479
7,200,1.525
7,200,1.55
7,200,1.451
7,200,1.484
7,200,1.567
7,200,1.412
7,200,1.461
7,200,1.472
7,200,1.433
7,200,1.511
7,200,1.442
7,200,1.447
7,200,1.517
7,200,1.5
7,200,1.766
7,200,1.428
7,200,1.542
7,200,1.617
7,200,1.787
7,200,1.507
7,200,1.624
7,200,1.553
7,200,1.481
7,200,1.54
7,200,1.442
7,200,1.512
7,200,1.457
7,200,1.546
7,200,1.516
7,200,1.468
7,200,1.504
7,200,1.453
7,200,1.513
7,200,1.52
7,200,1.459
7,200,1.531
7,200,1.499
7,200,1.439
7,200,1.548
7,200,1.497
7,200,1.5
7,200,1.569
7,200,1.516
7,200,1.484
7,200,1.463
7,200,1.592
7,200,1.684
7,200,1.48
7,200,1.989
7,200,1.923
7,200,1.6
7,200,1.806
7,200,1.462
7,200,1.439
7,200,1.566
7,200,1.496
7,200,1.416
7,200,1.55
7,200,1.474
7,200,1.454
7,200,1.547
7,200,1.45
7,200,1.47
7,200,1.644
7,200,1.469
7,200,1.408
7,200,1.637
7,200,1.438
7,200,1.501
7,200,1.554
7,200,1.483
7,200,1.441
7,200,1.473
7,200,1.504
7,200,1.442
7,200,1.484
7,200,1.42
7,200,1.442
7,200,1.629
7,200,1.494
7,200,1.637
7,200,1.645
7,200,1.449
7,200,1.449
7,200,1.517
7,200,1.465
7,200,1.439
7,200,1.522
7,200,1.451
7,200,1.512
7,200,1.614
7,200,1.44
7,200,1.478
7,200,1.512
7,200,1.437
7,200,1.425
7,200,1.493
7,200,1.553
7,200,1.801
7,200,1.47
7,200,1.433
7,200,1.466
8,200,1.504
8,200,1.445
8,200,1.517
8,200,1.479
8,200,1.467
8,200,1.538
8,200,1.525
8,200,1.453
8,200,1.533
8,200,1.554
8,200,1.436
8,200,1.51
8,200,1.574
8,200,1.474
8,200,1.482
8,200,1.544
8,200,1.426
8,200,1.441
8,200,1.411
8,200,1.551
8,200,1.435
8,200,1.447
8,200,1.507
8,200,1.42
8,200,1.44
8,200,1.392
8,200,1.526
8,200,1.388
8,200,1.449
8,200,1.418
8,200,1.504
8,200,1.44
8,200,1.385
8,200,1.533
8,200,1.426
8,200,1.439
8,200,1.472
8,200,1.558
8,200,1.421
8,200,1.413
8,200,1.401
8,200,1.416
8,200,1.391
8,200,1.473
8,200,1.429
8,200,1.59
8,200,1.452
8,200,1.465
8,200,1.522
8,200,1.639
8,200,1.437
8,200,1.52
8,200,1.498
8,200,1.613
8,200,1.536
8,200,1.448
8,200,1.489
8,200,1.532
8,200,1.433
8,200,1.465
8,200,1.547
8,200,1.473
8,200,1.503
8,200,1.641
8,200,1.466
8,200,1.434
8,200,1.55
8,200,1.42
8,200,1.47
8,200,1.442
8,200,1.549
8,200,1.525
8,200,1.41
8,200,1.564
8,200,1.419
8,200,1.486
8,200,1.434
8,200,1.599
8,200,1.44
8,200,1.5
8,200,1.533
8,200,1.463
8,200,1.492
8,200,1.568
8,200,2.641
8,200,1.5
8,200,1.453
8,200,2.252
8,200,1.484
8,200,1.569
8,200,1.499
8,200,1.442
8,200,1.513
8,200,1.423
8,200,1.453
8,200,1.425
8,200,1.547
8,200,1.451
8,200,1.387
8,200,1.474
8,200,1.412
8,200,1.428
9,200,1.394
9,200,1.496
9,200,1.431
9,200,1.454
9,200,1.509
9,200,1.557
9,200,1.453
9,200,1.42
9,200,1.534
9,200,1.424
9,200,1.433
9,200,1.446
9,200,1.413
9,200,1.458
9,200,1.431
9,200,1.422
9,200,1.484
9,200,1.474
9,200,1.442
9,200,1.429
9,200,1.418
9,200,1.448
9,200,1.422
9,200,1.435
9,200,1.464
9,200,1.434
9,200,1.406
9,200,1.46
9,200,1.528
9,200,1.436
9,200,1.451
9,200,1.469
9,200,1.437
9,200,1.445
9,200,1.432
9,200,1.422
9,200,1.438
9,200,1.385
9,200,1.413
9,200,1.398
9,200,1.441
9,200,1.373
9,200,1.425
9,200,1.402
9,200,1.439
9,200,1.448
9,200,1.643
9,200,1.43
9,200,1.418
9,200,1.489
9,200,1.823
9,200,1.387
9,200,1.489
9,200,1.407
9,200,2.203
9,200,1.553
9,200,1.454
9,200,1.497
9,200,1.475
9,200,1.431
9,200,1.459
9,200,1.507
9,200,1.468
9,200,1.433
9,200,1.554
9,200,1.467
9,200,1.443
9,200,1.462
9,200,1.44
9,200,1.443
9,200,1.43
9,200,1.491
9,200,1.629
9,200,1.456
9,200,1.435
9,200,1.594
9,200,1.426
9,200,1.414
9,200,1.493
9,200,1.5
9,200,1.45
9,200,1.433
9,200,1.497
9,200,1.501
9,200,1.46
9,200,1.487
9,200,1.517
9,200,1.433
9,200,1.501
9,200,1.428
9,200,1.403
9,200,1.485
9,200,1.42
9,200,1.567
9,200,1.488
9,200,1.452
9,200,1.45
9,200,1.497
9,200,1.426
9,200,1.422
9,200,1.449
9,200,1.43
9,200,1.434
10,200,1.466
10,200,1.441
10,200,1.382
10,200,1.479
10,200,1.426
10,200,1.434
10,200,1.452
10,200,1.401
10,200,1.439
10,200,1.457
10,200,1.45
10,200,1.424
10,200,1.477
10,200,1.441
10,200,1.408
10,200,1.446
10,200,1.455
10,200,1.424
10,200,1.514
10,200,1.57
10,200,1.418
10,200,1.489
10,200,1.574
10,200,1.402
10,200,1.492
10,200,1.478
10,200,1.406
10,200,1.444
10,200,1.421
10,200,1.383
10,200,1.502
10,200,1.465
10,200,1.453
10,200,1.444
10,200,1.43
10,200,1.458
10,200,1.441
10,200,1.414
10,200,1.436
10,200,1.463
10,200,1.451
10,200,1.419
10,200,1.468
10,200,1.465
10,200,1.393
10,200,1.463
10,200,1.47
10,200,1.433
10,200,1.455
10,200,1.413
10,200,1.414
10,200,1.479
10,200,1.454
10,200,1.446
10,200,1.506
10,200,1.425
10,200,1.455
10,200,1.512
10,200,1.444
10,200,1.74
10,200,1.478
10,200,1.415
10,200,1.429
10,200,1.471
10,200,1.578
10,200,1.575
10,200,1.504
10,200,1.405
10,200,1.419
10,200,1.472
10,200,1.429
10,200,1.437
10,200,1.477
10,200,1.455
10,200,1.412
10,200,1.48
10,200,1.46
10,200,1.449
10,200,1.465
10,200,1.444
10,200,1.412
10,200,1.489
10,200,1.409
10,200,1.369
10,200,1.455
10,200,2.177
10,200,1.383
10,200,1.459
10,200,1.411
10,200,2.277
10,200,1.446
10,200,1.449
10,200,1.421
10,200,1.451
10,200,1.428
10,200,1.486
10,200,1.516
10,200,1.408
10,200,1.543
10,200,1.473
10,200,1.44
10,200,1.495
10,200,1.506
10,200,1.484
10,200,1.473
10,200,1.462
10,200,2.238
10,200,1.455
10,200,1.416
10,200,1.463
10,200,1.411
10,200,1.386
10,200,1.448
10,200,1.387
10,200,1.431
10,200,1.418
10,200,1.419
10,200,1.416
10,200,1.462
10,200,1.455
10,200,1.409
10,200,1.458
11,200,1.428
11,200,1.429
11,200,1.483
11,200,1.456
11,200,1.427
11,200,1.428
11,200,1.446
11,200,1.424
11,200,1.467
11,200,1.55
11,200,1.424
11,200,1.464
11,200,1.482
11,200,1.424
11,200,1.452
11,200,1.426
11,200,1.438
11,200,1.442
11,200,1.495
11,200,1.427
11,200,1.45
11,200,1.383
11,200,1.489
11,200,1.434
11,200,1.391
11,200,1.407
11,200,1.417
11,200,1.4
11,200,1.422
11,200,1.413
11,200,1.427
11,200,1.421
11,200,1.437
11,200,1.415
11,200,1.388
11,200,1.412
11,200,1.423
11,200,1.389
11,200,1.438
11,200,1.393
11,200,1.425
11,200,1.406
11,200,1.472
11,200,1.432
11,200,1.448
11,200,1.407
11,200,1.421
11,200,1.434
11,200,1.412
11,200,1.399
11,200,1.438
11,200,1.407
11,200,1.42
11,200,1.439
11,200,1.425
11,200,1.397
11,200,1.813
11,200,1.477
11,200,1.422
11,200,1.576
11,200,1.609
11,200,1.488
11,200,1.532
11,200,1.413
11,200,1.407
11,200,1.562
11,200,1.423
11,200,1.398
11,200,1.488
11,200,1.471
11,200,1.415
11,200,1.478
11,200,1.418
11,200,1.418
11,200,1.485
11,200,1.429
11,200,1.411
11,200,1.432
11,200,1.436
11,200,1.389
11,200,1.474
11,200,1.427
11,200,1.435
11,200,1.392
11,200,1.472
11,200,1.443
11,200,1.417
11,200,1.478
11,200,1.417
11,200,1.498
11,200,1.384
11,200,1.461
11,200,1.52
11,200,1.434
11,200,1.448
11,200,1.493
11,200,1.443
11,200,1.475
11,200,1.464
11,200,1.564
11,200,1.461
11,200,1.426
11,200,1.469
11,200,1.403
11,200,1.444
11,200,1.459
11,200,1.38
11,200,1.414
11,200,1.494
11,200,1.379
11,200,1.402
11,200,1.446
11,200,1.375
11,200,1.401
11,200,1.453
11,200,1.384
12,200,1.43
12,200,1.493
12,200,1.387
12,200,1.389
12,200,1.476
12,200,1.389
12,200,1.398
12,200,1.536
12,200,1.389
12,200,1.401
12,200,1.632
12,200,1.407
12,200,1.418
12,200,1.471
12,200,1.41
12,200,1.397
12,200,1.501
12,200,1.399
12,200,1.417
12,200,1.529
12,200,1.417
12,200,1.409
12,200,1.475
12,200,1.418
12,200,1.418
12,200,1.455
12,200,1.441
12,200,1.399
12,200,1.469
12,200,1.486
12,200,1.436
12,200,1.479
12,200,1.549
12,200,1.47
12,200,1.498
12,200,1.441
12,200,1.458
12,200,1.496
12,200,1.387
12,200,1.442
12,200,1.551
12,200,1.409
12,200,1.412
12,200,1.492
12,200,1.391
12,200,1.418
12,200,1.497
12,200,1.421
12,200,1.42
12,200,1.511
12,200,1.429
12,200,1.48
12,200,1.515
12,200,1.421
12,200,1.541
12,200,1.497
12,200,1.448
12,200,1.433
12,200,1.479
12,200,1.439
12,200,1.439
12,200,1.448
12,200,1.497
12,200,1.437
12,200,1.616
12,200,1.378
12,200,1.411
12,200,1.503
12,200,1.421
12,200,1.421
12,200,1.51
12,200,1.44
12,200,1.439
12,200,1.499
12,200,1.428
12,200,1.514
12,200,1.52
12,200,1.407
12,200,1.452
12,200,1.489
12,200,1.398
12,200,2.659
12,200,1.557
12,200,1.4
12,200,1.727
12,200,2.186
12,200,1.475
12,200,1.519
12,200,1.456
12,200,1.446
12,200,1.42
12,200,1.439
12,200,1.483
12,200,1.443
12,200,1.437
12,200,1.54
12,200,1.427
12,200,1.497
12,200,1.468
12,200,1.445
12,200,1.467
12,200,1.426
12,200,1.497
12,200,1.454
12,200,1.447
12,200,1.408
12,200,1.442
12,200,1.587
12,200,1.436
12,200,1.456
12,200,1.425
12,200,1.445
12,200,1.43
12,200,1.399
12,200,1.405
12,200,1.417
12,200,1.447
12,200,1.385
12,200,1.471
12,200,1.426
13,200,1.405
13,200,1.428
13,200,1.444
13,200,1.396
13,200,1.419
13,200,1.411
13,200,1.405
13,200,1.496
13,200,1.438
13,200,1.425
13,200,1.424
13,200,1.426
13,200,1.406
13,200,1.439
13,200,1.406
13,200,1.439
13,200,1.426
13,200,1.527
13,200,1.445
13,200,1.396
13,200,1.425
13,200,1.419
13,200,1.426
13,200,1.4
13,200,1.458
13,200,1.438
13,200,1.386
13,200,1.417
13,200,1.388
13,200,1.398
13,200,1.427
13,200,1.417
13,200,1.432
13,200,1.416
13,200,1.427
13,200,1.414
13,200,1.439
13,200,1.44
13,200,2.168
13,200,1.418
13,200,1.446
13,200,1.441
13,200,1.407
13,200,1.417
13,200,1.427
13,200,1.432
13,200,1.431
13,200,1.437
13,200,1.659
13,200,1.4
13,200,1.426
13,200,1.438
13,200,1.568
13,200,1.56
13,200,1.467
13,200,1.409
13,200,1.399
13,200,1.399
13,200,1.4
13,200,1.409
13,200,1.398
13,200,1.421
13,200,1.397
13,200,1.447
13,200,1.396
13,200,1.413
13,200,1.396
13,200,1.425
13,200,1.409
13,200,1.44
13,200,1.462
13,200,1.418
13,200,1.46
13,200,1.428
13,200,1.418
13,200,1.447
13,200,1.415
13,200,1.42
13,200,1.398
13,200,1.428
13,200,1.401
13,200,1.426
13,200,1.377
13,200,1.428
13,200,1.393
13,200,1.446
13,200,1.4
13,200,1.426
13,200,1.411
13,200,1.405
13,200,1.429
13,200,1.422
13,200,1.416
13,200,1.387
13,200,1.378
13,200,1.386
13,200,1.416
13,200,1.393
13,200,1.416
13,200,1.437
14,200,1.497
14,200,1.386
14,200,1.442
14,200,1.453
14,200,1.452
14,200,1.4
14,200,1.412
14,200,1.42
14,200,1.428
14,200,1.47
14,200,1.414
14,200,1.409
14,200,1.364
14,200,1.457
14,200,1.396
14,200,1.383
14,200,1.434
14,200,1.426
14,200,1.412
14,200,1.566
14,200,1.431
14,200,1.376
14,200,1.411
14,200,1.389
14,200,1.402
14,200,1.449
14,200,1.412
14,200,1.38
14,200,1.449
14,200,1.406
14,200,1.399
14,200,1.407
14,200,1.465
14,200,1.399
14,200,1.417
14,200,1.436
14,200,1.436
14,200,1.399
14,200,1.404
14,200,1.412
14,200,1.418
14,200,1.415
14,200,1.413
14,200,1.376
14,200,1.419
14,200,1.435
14,200,1.393
14,200,1.4
14,200,1.431
14,200,1.379
14,200,1.449
14,200,1.47
14,200,1.458
14,200,1.598
14,200,1.481
14,200,1.437
14,200,1.542
14,200,1.467
14,200,1.51
14,200,1.455
14,200,1.48
14,200,1.37
14,200,1.394
14,200,1.467
14,200,1.39
14,200,1.37
14,200,2.212
14,200,1.414
14,200,1.464
14,200,2.187
14,200,1.445
14,200,1.391
14,200,1.703
14,200,1.44
14,200,1.391
14,200,1.679
14,200,1.371
14,200,1.368
14,200,1.597
14,200,1.451
14,200,1.388
14,200,1.556
14,200,1.398
14,200,1.451
14,200,1.541
14,200,1.357
14,200,1.384
14,200,1.517
14,200,1.396
14,200,1.405
14,200,1.594
14,200,1.468
14,200,1.404
14,200,1.566
14,200,1.397
14,200,1.464
14,200,1.546
14,200,1.386
14,200,1.462
14,200,1.49
14,200,1.394
14,200,1.421
14,200,1.502
14,200,1.431
14,200,1.458
14,200,1.483
14,200,1.419
14,200,1.418
14,200,1.509
14,200,1.427
14,200,1.389
15,200,1.516
15,200,1.41
15,200,1.553
15,200,1.433
15,200,1.418
15,200,1.402
15,200,1.508
15,200,1.398
15,200,1.398
15,200,1.428
15,200,1.408
15,200,1.403
15,200,1.436
15,200,1.408
15,200,1.464
15,200,1.398
15,200,1.423
15,200,1.551
15,200,1.412
15,200,1.524
15,200,1.403
15,200,1.55
15,200,1.389
15,200,1.434
15,200,1.412
15,200,1.422
15,200,1.428
15,200,1.413
15,200,1.419
15,200,1.417
15,200,1.409
15,200,1.424
15,200,1.439
15,200,1.424
15,200,1.429
15,200,1.442
15,200,1.417
15,200,1.421
15,200,1.408
15,200,1.402
15,200,1.435
15,200,1.421
15,200,1.403
15,200,1.42
15,200,1.454
15,200,1.457
15,200,1.404
15,200,1.427
15,200,1.394
15,200,1.508
15,200,1.435
15,200,1.42
15,200,1.361
15,200,1.417
15,200,1.395
15,200,1.4
15,200,1.426
15,200,1.414
15,200,1.419
15,200,1.424
15,200,1.389
15,200,1.411
15,200,1.409
15,200,1.462
15,200,1.37
15,200,1.431
15,200,1.378
15,200,1.454
15,200,1.388
15,200,1.442
15,200,1.435
15,200,1.44
15,200,1.385
15,200,1.428
15,200,1.414
15,200,1.44
15,200,1.443
15,200,1.46
15,200,1.434
15,200,1.516
15,200,1.414
15,200,1.465
15,200,1.425
15,200,1.474
15,200,1.437
15,200,1.502
15,200,1.451
15,200,1.486
15,200,1.38
15,200,1.459
15,200,1.474
15,200,1.456
15,200,1.419
16,200,1.515
16,200,1.408
16,200,1.585
16,200,1.466
16,200,1.394
16,200,1.528
16,200,1.434
16,200,1.94
16,200,1.49
16,200,1.432
16,200,2.37
16,200,1.468
16,200,1.408
16,200,1.494
16,200,1.467
16,200,1.379
16,200,1.427
16,200,1.438
16,200,1.386
16,200,1.405
16,200,1.596
16,200,1.406
16,200,1.53
16,200,1.494
16,200,1.395
16,200,1.429
16,200,1.432
16,200,1.442
16,200,1.441
16,200,1.497
16,200,1.382
16,200,1.467
16,200,1.724
16,200,1.426
16,200,1.446
16,200,1.487
16,200,1.399
16,200,1.417
16,200,1.445
16,200,1.416
16,200,1.421
16,200,1.425
16,200,1.462
16,200,1.578
16,200,1.435
16,200,1.383
16,200,1.437
16,200,1.461
16,200,1.391
16,200,1.427
16,200,1.478
16,200,1.569
16,200,1.446
16,200,1.736
16,200,1.428
16,200,1.741
16,200,1.446
16,200,1.407
16,200,1.47
16,200,1.573
16,200,1.443
16,200,1.442
16,200,1.424
16,200,1.383
16,200,1.427
16,200,1.46
16,200,1.462
16,200,1.425
16,200,1.429
16,200,1.402
16,200,1.447
16,200,1.461
16,200,1.42
16,200,1.452
16,200,1.446
16,200,1.436
16,200,1.481
16,200,1.462
16,200,1.429
16,200,1.42
16,200,1.438
16,200,1.424
16,200,1.443
16,200,1.422
16,200,1.866
16,200,1.477
16,200,1.434
16,200,2.24
16,200,1.416
16,200,1.416
16,200,1.623
16,200,1.454
