Timestamp,StatusCode,E2ELatency,InternalLatency
1,500,0.021,0.017
1,500,0.005,0.003
1,500,0.005,0.003
1,500,0.004,0.003
1,500,0.004,0.003
1,500,0.005,0.003
1,500,0.004,0.003
1,500,0.004,0.003
1,500,0.004,0.003
1,500,0.004,0.003
1,500,0.004,0.003
1,500,0.004,0.003
1,500,0.004,0.003
1,500,0.006,0.004
1,500,0.004,0.003
1,500,0.004,0.003
1,500,0.004,0.003
1,500,0.009,0.007
1,500,0.005,0.003
1,500,0.004,0.003
1,500,0.004,0.003
1,500,0.004,0.002
1,500,0.004,0.002
1,500,0.004,0.003
1,500,0.004,0.003
1,500,0.004,0.002
1,500,0.004,0.003
1,200,4.136,4.134
1,200,3.705,3.702
1,200,3.297,3.294
1,200,2.863,2.86
1,200,2.429,2.427
1,200,1.995,1.992
1,200,1.558,1.555
1,200,1.121,1.118
1,200,0.683,0.681
1,200,0.246,0.244
1,200,0.114,0.112
1,200,0.116,0.114
1,200,0.116,0.114
1,200,0.116,0.114
1,200,0.116,0.114
1,200,0.119,0.116
1,200,0.117,0.114
1,200,0.118,0.115
1,200,0.116,0.114
1,200,0.117,0.114
1,200,0.125,0.123
1,200,0.197,0.195
1,200,0.118,0.115
1,200,0.117,0.115
1,200,0.117,0.114
1,200,0.116,0.114
1,200,0.116,0.114
1,200,0.115,0.113
1,200,0.121,0.119
1,200,0.115,0.112
1,200,0.132,0.129
1,200,0.138,0.135
1,200,0.114,0.111
1,200,0.119,0.116
1,200,0.118,0.115
1,200,0.117,0.114
1,200,0.116,0.113
1,200,0.113,0.111
1,200,0.113,0.111
1,200,0.112,0.11
1,200,0.112,0.11
1,200,0.114,0.111
1,200,0.114,0.112
1,200,0.112,0.11
1,200,0.111,0.109
1,200,0.113,0.111
1,200,0.113,0.111
1,200,0.112,0.11
1,200,0.113,0.111
1,200,0.111,0.109
1,200,0.11,0.108
1,200,0.11,0.109
1,200,0.111,0.109
1,200,0.113,0.111
1,200,0.116,0.113
1,200,0.115,0.113
1,200,0.116,0.114
1,200,0.114,0.112
1,200,0.114,0.111
1,200,0.115,0.112
1,200,0.112,0.11
1,200,0.113,0.111
1,200,0.112,0.11
1,200,0.11,0.108
1,200,0.113,0.111
1,200,0.112,0.109
1,200,0.111,0.109
1,200,0.111,0.109
1,200,0.11,0.108
1,200,0.111,0.109
1,200,0.111,0.109
1,200,0.113,0.111
1,200,0.112,0.11
1,200,0.111,0.109
1,200,0.113,0.111
1,200,0.11,0.108
1,200,0.11,0.108
1,200,0.109,0.107
1,200,0.111,0.109
1,200,0.109,0.107
1,200,0.109,0.108
1,200,0.108,0.106
1,200,0.259,0.258
2,200,0.108,0.106
2,200,0.115,0.113
2,200,0.11,0.108
2,200,0.109,0.107
2,200,0.109,0.107
2,200,0.108,0.107
2,200,0.11,0.109
2,200,0.119,0.117
2,200,0.176,0.174
2,200,0.11,0.108
2,200,0.111,0.109
2,200,0.11,0.108
2,200,0.109,0.108
2,200,0.109,0.107
2,200,0.109,0.108
2,200,0.109,0.107
2,200,0.109,0.107
2,200,0.109,0.107
2,200,0.234,0.232
2,200,0.109,0.107
2,200,0.108,0.107
2,200,0.117,0.115
2,200,0.174,0.173
2,200,0.111,0.109
2,200,0.11,0.108
2,200,0.109,0.107
2,200,0.109,0.107
2,200,0.112,0.11
2,200,0.417,0.415
2,200,0.11,0.108
2,200,0.109,0.108
2,200,0.162,0.16
2,200,0.109,0.107
2,200,0.109,0.107
2,200,0.108,0.107
2,200,0.114,0.112
2,200,0.111,0.109
2,200,0.108,0.107
2,200,0.109,0.108
2,200,0.109,0.108
2,200,0.108,0.107
2,200,0.109,0.108
2,200,0.11,0.108
2,200,0.109,0.107
2,200,0.109,0.107
2,200,0.11,0.108
2,200,0.11,0.108
2,200,0.113,0.111
2,200,0.11,0.108
2,200,0.11,0.108
2,200,0.109,0.108
2,200,0.112,0.111
2,200,0.111,0.109
2,200,0.109,0.108
2,200,0.113,0.109
2,200,0.11,0.108
2,200,0.111,0.11
2,200,0.11,0.108
2,200,0.11,0.108
2,200,0.109,0.108
2,200,0.11,0.109
2,200,0.109,0.108
2,200,0.109,0.108
2,200,0.109,0.108
2,200,0.109,0.108
2,200,0.109,0.108
2,200,0.113,0.111
2,200,0.111,0.109
2,200,0.112,0.11
2,200,0.11,0.109
2,200,0.11,0.108
2,200,0.11,0.108
2,200,0.11,0.108
2,200,0.11,0.109
2,200,0.11,0.108
2,200,0.11,0.108
2,200,0.109,0.108
2,200,0.11,0.108
2,200,0.11,0.108
2,200,0.11,0.108
2,200,0.11,0.109
2,200,0.109,0.108
2,200,0.109,0.108
2,200,0.11,0.108
2,200,0.109,0.107
2,200,0.111,0.11
2,200,0.113,0.111
2,200,0.112,0.11
2,200,0.119,0.117
2,200,0.113,0.111
2,200,0.109,0.108
2,200,0.11,0.108
2,200,0.109,0.107
2,200,0.112,0.11
2,200,0.111,0.109
2,200,0.11,0.108
2,200,0.11,0.108
2,200,0.109,0.108
2,200,0.112,0.11
2,200,0.11,0.108
2,200,0.11,0.108
2,200,0.11,0.108
2,200,0.11,0.108
2,200,0.109,0.107
2,200,0.113,0.111
2,200,0.11,0.108
2,200,0.111,0.109
2,200,0.111,0.11
2,200,0.112,0.11
2,200,0.111,0.109
2,200,0.111,0.109
2,200,0.109,0.107
2,200,0.109,0.107
2,200,0.11,0.108
2,200,0.111,0.109
3,200,0.109,0.108
3,200,0.109,0.108
3,200,0.11,0.108
3,200,0.109,0.107
3,200,0.11,0.108
3,200,0.109,0.107
3,200,0.109,0.107
3,200,0.112,0.11
3,200,0.111,0.109
3,200,0.109,0.108
3,200,0.11,0.109
3,200,0.111,0.109
3,200,0.109,0.108
3,200,0.108,0.107
3,200,0.109,0.108
3,200,0.109,0.108
3,200,0.109,0.107
3,200,0.11,0.109
3,200,0.11,0.108
3,200,0.108,0.107
3,200,0.112,0.11
3,200,0.11,0.108
3,200,0.11,0.108
3,200,0.109,0.108
3,200,0.109,0.108
3,200,0.109,0.108
3,200,0.111,0.11
3,200,0.109,0.107
3,200,0.11,0.109
3,200,0.227,0.225
3,200,0.114,0.112
3,200,0.11,0.108
3,200,0.111,0.11
3,200,0.11,0.109
3,200,0.109,0.107
3,200,0.109,0.108
3,200,0.109,0.108
3,200,0.11,0.109
3,200,0.109,0.108
3,200,0.108,0.107
3,200,0.109,0.107
3,200,0.109,0.107
3,200,0.109,0.108
3,200,0.11,0.108
3,200,0.11,0.108
3,200,0.11,0.109
3,200,0.112,0.11
3,200,0.109,0.107
3,200,0.11,0.108
3,200,0.109,0.108
3,200,0.109,0.108
3,200,0.109,0.108
3,200,0.109,0.107
3,200,0.108,0.107
3,200,0.109,0.107
3,200,0.108,0.107
3,200,0.109,0.108
3,200,0.111,0.11
3,200,0.111,0.109
3,200,0.109,0.107
3,200,0.11,0.108
3,200,0.109,0.107
3,200,0.11,0.108
3,200,0.111,0.109
3,200,0.11,0.108
3,200,0.109,0.108
3,200,0.109,0.107
3,200,0.111,0.109
3,200,0.11,0.108
3,200,0.11,0.108
3,200,0.109,0.107
3,200,0.119,0.117
3,200,0.111,0.11
3,200,0.111,0.109
3,200,0.109,0.108
3,200,0.109,0.107
3,200,0.11,0.109
3,200,0.112,0.11
3,200,0.109,0.108
3,200,0.109,0.107
3,200,0.109,0.108
3,200,0.109,0.108
3,200,0.112,0.11
3,200,0.117,0.115
3,200,0.109,0.107
3,200,0.109,0.108
3,200,0.109,0.107
3,200,0.112,0.11
3,200,0.111,0.109
3,200,0.113,0.111
3,200,0.112,0.11
3,200,0.115,0.113
3,200,0.109,0.107
3,200,0.108,0.107
3,200,0.108,0.107
3,200,0.108,0.107
3,200,0.11,0.108
3,200,0.108,0.106
3,200,0.175,0.173
3,200,0.109,0.107
3,200,0.108,0.107
3,200,0.108,0.107
3,200,0.109,0.107
3,200,0.111,0.109
3,200,0.109,0.107
3,200,0.111,0.109
3,200,0.11,0.108
3,200,0.109,0.108
3,200,0.11,0.108
3,200,0.109,0.108
3,200,0.11,0.108
