Timestamp,StatusCode,E2ELatency,InternalLatency
1,500,0.022,0.017
3,500,9.6,9.596
3,200,31.594,31.589
6,500,8.978,8.974
9,500,9.296,9.292
10,200,3.793,3.788
10,200,0.994,0.989
12,500,8.805,8.8
12,500,0.006,0.004
12,200,27.443,27.439
13,200,7.555,7.55
16,500,9.307,9.303
16,500,0.006,0.004
16,200,18.929,18.925
17,200,0.115,0.113
17,200,0.126,0.124
17,200,0.127,0.124
17,200,0.125,0.122
17,200,0.118,0.116
17,200,0.118,0.116
19,500,21.214,21.21
21,500,8.737,8.732
22,200,0.975,0.97
22,200,0.132,0.129
22,200,0.127,0.125
22,200,0.125,0.123
24,500,17.001,16.996
25,200,2.974,2.969
25,200,0.129,0.124
25,200,0.126,0.122
26,200,0.119,0.115
26,200,0.119,0.115
27,200,0.118,0.114
31,500,8.896,8.892
31,500,0.006,0.004
31,200,24.188,24.185
31,200,15.519,15.515
33,200,0.131,0.127
33,200,0.127,0.125
33,200,0.119,0.117
33,200,0.121,0.119
33,200,0.12,0.118
33,200,0.118,0.116
35,500,21.016,21.011
37,500,9.752,9.747
38,200,0.998,0.994
41,500,9.296,9.291
43,500,9.489,9.485
43,200,31.302,31.297
44,200,1.411,1.407
44,200,0.135,0.131
44,200,0.127,0.123
45,200,0.119,0.115
46,200,0.122,0.118
46,200,0.118,0.114
47,200,0.118,0.114
50,500,10.202,10.198
51,200,4.52,4.515
53,500,9.543,9.539
56,500,8.96,8.956
56,200,26.98,26.975
57,200,0.119,0.117
57,200,0.133,0.13
57,200,0.132,0.128
62,500,9.568,9.564
64,500,8.65,8.646
64,500,0.006,0.004
64,200,13.952,13.948
65,200,0.127,0.125
66,200,0.983,0.979
67,200,0.127,0.124
67,200,0.128,0.125
68,200,0.12,0.116
68,200,0.121,0.117
69,200,0.123,0.119
70,200,0.117,0.113
70,200,0.117,0.115
70,200,0.116,0.114
70,200,0.117,0.115
71,200,0.115,0.113
72,200,0.117,0.113
73,200,0.117,0.113
73,200,0.117,0.113
74,200,0.118,0.114
75,200,0.117,0.113
76,200,0.117,0.113
76,200,0.117,0.113
77,200,0.117,0.113
78,200,0.117,0.114
79,200,0.119,0.116
79,200,0.117,0.114
88,500,9.099,9.095
90,500,9.312,9.307
91,200,1.911,1.907
91,200,0.127,0.125
91,200,0.125,0.123
91,200,0.124,0.122
92,200,0.118,0.116
92,200,0.123,0.119
92,200,0.12,0.116
96,500,8.898,8.894
97,200,0.971,0.966
98,200,0.133,0.129
99,200,0.133,0.13
100,200,0.128,0.124
101,200,0.125,0.121
104,500,9.809,9.804
104,500,0.006,0.004
104,500,0.006,0.004
104,200,21.767,21.764
104,200,9.876,9.872
106,200,56.595,56.59
108,200,53.403,53.399
108,200,23.513,23.509
109,200,0.127,0.125
109,200,0.128,0.124
110,200,0.124,0.12
110,200,0.121,0.117
113,500,9.902,9.898
114,200,0.985,0.981
115,200,1.01,1.006
115,200,0.143,0.126
115,200,0.128,0.124
116,200,0.122,0.117
117,200,0.119,0.115
118,200,0.12,0.116
119,200,0.119,0.115
119,200,0.13,0.127
119,200,0.119,0.116
122,500,9.791,9.787
122,500,0.006,0.004
122,200,21.556,21.552
123,200,1.665,1.661
129,500,9.487,9.483
129,500,0.006,0.004
129,200,24.819,24.814
137,500,9.307,9.303
137,500,0.006,0.004
137,200,30.53,30.528
137,200,15.45,15.446
142,500,9.913,9.909
142,200,30.278,30.274
143,200,1.0,0.996
143,200,0.128,0.125
143,200,0.128,0.123
145,500,10.999,10.995
149,500,9.588,9.584
149,500,0.007,0.005
149,200,17.854,17.85
152,500,8.788,8.784
156,500,9.441,9.437
156,200,21.238,21.234
160,500,8.697,8.693
160,500,0.006,0.004
160,500,0.007,0.005
160,200,31.31,31.307
160,200,23.019,23.015
160,200,11.43,11.426
161,200,1.537,1.533
162,200,0.135,0.131
162,200,0.126,0.122
164,500,9.373,9.369
168,500,9.09,9.086
169,200,0.995,0.991
171,500,9.188,9.184
171,500,0.006,0.004
171,200,28.085,28.083
171,200,14.065,14.061
173,200,54.835,54.831
174,200,0.127,0.125
175,200,0.129,0.125
175,200,0.121,0.117
175,200,0.12,0.116
176,200,0.122,0.118
181,500,9.377,9.373
182,200,0.966,0.961
183,200,0.977,0.973
184,200,0.128,0.124
186,500,9.954,9.95
187,200,0.994,0.989
189,500,9.184,9.179
189,500,0.007,0.004
189,200,19.953,19.949
190,200,0.119,0.117
191,200,0.996,0.992
191,200,0.129,0.123
192,200,0.13,0.126
194,500,9.787,9.782
195,200,0.984,0.98
195,200,0.131,0.127
195,200,0.136,0.132
196,200,0.126,0.122
196,200,0.12,0.116
197,200,0.124,0.12
200,500,9.379,9.375
200,200,35.526,35.522
208,500,9.371,9.366
210,500,9.432,9.428
213,500,9.809,9.804
217,500,9.301,9.297
217,500,0.006,0.004
217,200,28.357,28.352
221,500,9.758,9.754
222,200,1.002,0.998
224,500,9.22,9.216
226,500,9.295,9.291
226,500,0.006,0.004
226,200,33.741,33.739
226,200,18.862,18.858
227,500,0.021,0.017
227,200,0.132,0.128
229,500,9.696,9.691
231,500,8.785,8.781
231,500,0.006,0.004
231,200,14.233,14.228
232,200,0.123,0.121
232,200,0.125,0.121
232,200,0.118,0.114
233,200,0.119,0.115
233,200,0.119,0.115
233,200,0.118,0.114
235,500,10.995,10.991
235,200,30.649,30.645
236,200,0.792,0.788
236,200,0.128,0.125
238,500,9.781,9.777
239,200,0.989,0.984
239,200,0.128,0.124
240,200,0.127,0.123
243,500,9.26,9.256
243,500,0.006,0.004
243,200,20.797,20.792
244,200,0.891,0.886
244,200,0.13,0.126
245,200,0.127,0.123
246,200,1.005,1.0
247,200,0.13,0.126
247,200,0.127,0.125
247,200,0.12,0.118
247,200,0.121,0.118
247,200,0.122,0.12
249,500,19.001,18.997
252,500,9.263,9.259
252,500,0.006,0.004
252,200,20.231,20.227
254,200,1.009,1.005
256,500,9.761,9.757
259,500,8.996,8.992
261,500,9.406,9.401
265,500,9.806,9.802
268,500,9.238,9.233
270,500,9.427,9.422
270,500,0.007,0.005
270,200,31.529,31.527
270,200,16.639,16.635
272,200,0.128,0.124
272,502,0.005,0.001
273,200,0.978,0.974
273,200,0.129,0.127
273,200,0.125,0.123
273,200,0.116,0.114
274,200,0.118,0.114
274,200,0.121,0.117
275,200,0.117,0.113
277,500,9.164,9.16
279,500,9.491,9.487
279,200,31.908,31.904
281,200,0.983,0.979
282,200,0.129,0.125
284,500,9.013,9.009
284,500,0.006,0.004
284,200,11.787,11.783
288,500,9.402,9.397
290,500,9.758,9.753
291,200,4.103,4.099
291,200,0.132,0.127
292,200,0.126,0.122
294,500,9.127,9.123
297,500,9.497,9.493
298,200,0.967,0.963
304,500,9.053,9.048
307,500,9.573,9.569
312,500,8.898,8.894
315,500,9.418,9.414
315,200,29.638,29.633
320,500,8.787,8.783
321,200,0.971,0.967
321,200,0.129,0.125
322,200,0.127,0.123
322,200,0.123,0.119
322,200,0.118,0.114
324,500,10.995,10.991
332,500,9.302,9.298
334,500,9.521,9.517
341,500,10.302,10.297
342,200,0.964,0.96
344,500,9.589,9.585
349,500,8.995,8.991
349,500,0.008,0.004
349,200,15.107,15.102
354,500,9.798,9.794
369,500,9.001,8.996
376,500,9.813,9.808
