Timestamp,StatusCode,E2ELatency,InternalLatency
3,200,0.114,0.113
3,200,0.112,0.111
3,200,0.111,0.109
3,200,0.11,0.109
3,200,0.114,0.113
3,200,0.112,0.111
3,200,0.109,0.108
3,200,0.121,0.118
3,200,0.11,0.108
3,200,0.112,0.11
3,200,0.114,0.112
3,200,0.111,0.109
3,200,0.112,0.111
3,200,0.116,0.114
3,200,0.111,0.109
3,200,0.11,0.108
3,200,0.114,0.113
3,200,0.11,0.109
3,200,0.11,0.108
3,200,0.116,0.114
3,200,0.11,0.108
3,200,0.11,0.108
3,200,0.113,0.111
3,200,0.109,0.108
3,200,0.115,0.113
3,200,0.11,0.108
3,200,0.111,0.109
3,200,0.11,0.109
3,200,0.114,0.112
3,200,0.114,0.113
3,200,0.11,0.109
3,200,0.11,0.108
3,200,0.109,0.107
3,200,0.109,0.108
3,200,0.115,0.113
3,200,0.109,0.108
3,200,0.112,0.111
3,200,0.109,0.108
3,200,0.115,0.113
3,200,0.114,0.112
3,200,0.114,0.113
3,200,0.111,0.11
3,200,0.11,0.109
3,200,0.11,0.109
3,200,0.11,0.108
3,200,0.11,0.109
3,200,0.114,0.113
3,200,0.111,0.109
3,200,0.116,0.115
3,200,0.111,0.11
3,200,0.111,0.11
3,200,0.11,0.109
3,200,0.114,0.113
3,200,0.11,0.109
3,200,0.112,0.11
3,200,0.116,0.114
3,200,0.111,0.109
3,200,0.113,0.111
3,200,0.115,0.114
3,200,0.11,0.109
3,200,0.11,0.109
3,200,0.11,0.109
3,200,0.114,0.112
3,200,0.111,0.109
3,200,0.113,0.112
3,200,0.114,0.112
3,200,0.111,0.109
3,200,0.116,0.115
3,200,0.112,0.11
3,200,0.11,0.108
3,200,0.113,0.112
3,200,0.111,0.109
3,200,0.113,0.112
3,200,0.111,0.109
3,200,0.116,0.114
3,200,0.111,0.109
3,200,0.114,0.112
3,200,0.112,0.111
3,200,0.111,0.11
4,200,0.114,0.113
4,200,0.112,0.11
4,200,0.111,0.109
4,200,0.116,0.114
4,200,0.111,0.11
4,200,0.115,0.114
4,200,0.11,0.109
4,200,0.118,0.117
4,200,0.111,0.109
4,200,0.113,0.112
4,200,0.11,0.109
4,200,0.11,0.109
4,200,0.116,0.114
4,200,0.11,0.109
4,200,0.114,0.113
4,200,0.111,0.11
4,200,0.109,0.108
4,200,0.116,0.115
4,200,0.111,0.109
4,200,0.303,0.302
4,200,0.112,0.11
4,200,0.115,0.114
4,200,0.115,0.113
4,200,0.11,0.109
4,200,0.116,0.115
4,200,0.11,0.108
4,200,0.117,0.115
4,200,0.112,0.11
4,200,0.11,0.109
4,200,0.111,0.11
4,200,0.11,0.109
4,200,0.115,0.114
4,200,0.11,0.109
4,200,0.113,0.111
4,200,0.112,0.11
4,200,0.11,0.108
4,200,0.115,0.114
4,200,0.11,0.109
4,200,0.111,0.109
4,200,0.11,0.108
4,200,0.119,0.117
4,200,0.114,0.112
4,200,0.11,0.109
4,200,0.115,0.114
4,200,0.111,0.109
4,200,0.114,0.113
4,200,0.113,0.112
4,200,0.11,0.108
4,200,0.109,0.108
4,200,0.109,0.107
4,200,0.116,0.114
4,200,0.11,0.108
4,200,0.113,0.111
4,200,0.112,0.111
4,200,0.111,0.109
4,200,0.116,0.115
4,200,0.11,0.109
4,200,0.11,0.108
4,200,0.111,0.11
4,200,0.109,0.108
4,200,0.115,0.114
4,200,0.109,0.108
4,200,0.114,0.113
4,200,0.11,0.108
4,200,0.113,0.111
4,200,0.112,0.111
4,200,0.11,0.109
4,200,0.111,0.11
4,200,0.111,0.11
4,200,0.114,0.113
4,200,0.111,0.11
4,200,0.11,0.109
4,200,0.113,0.112
4,200,0.109,0.108
4,200,0.112,0.11
4,200,0.111,0.11
4,200,0.111,0.109
4,200,0.113,0.112
4,200,0.109,0.108
4,200,0.111,0.109
4,200,0.11,0.108
4,200,0.113,0.111
4,200,0.11,0.109
4,200,0.11,0.109
4,200,0.116,0.114
4,200,0.11,0.108
4,200,0.114,0.112
4,200,0.109,0.107
4,200,0.109,0.107
4,200,0.114,0.112
4,200,0.111,0.11
4,200,0.111,0.11
4,200,0.109,0.108
4,200,0.113,0.112
4,200,0.113,0.112
4,200,0.109,0.108
4,200,0.11,0.108
4,200,0.109,0.108
4,200,0.111,0.11
4,200,0.111,0.11
4,200,0.109,0.107
4,200,0.113,0.112
4,200,0.109,0.108
4,200,0.118,0.116
4,200,0.112,0.11
4,200,0.114,0.113
4,200,0.113,0.111
