Timestamp,StatusCode,E2ELatency
1228,200,1.636
1228,200,1.617
1228,200,1.508
1229,200,1.528
1230,200,1.501
1230,200,1.682
1233,200,2.56
1233,200,1.996
1235,200,2.51
1235,200,1.635
1236,200,1.478
1236,200,1.521
1236,200,1.514
1236,200,1.542
1236,200,1.443
1237,200,1.421
1238,200,1.578
1240,200,2.739
1240,200,1.62
1241,200,1.476
1242,200,1.602
1242,200,1.61
1243,200,1.458
1243,200,1.488
1243,200,1.637
1243,200,1.464
1244,200,1.46
1244,200,2.6
1245,200,1.558
1248,200,2.685
1250,200,2.697
1250,200,1.765
1250,200,1.605
1251,200,1.48
1251,200,1.656
1251,200,1.6
1252,200,1.492
1253,200,1.543
1253,200,1.538
1253,200,1.54
1254,200,1.422
1255,200,2.752
1255,200,1.543
1255,200,1.543
1256,200,1.498
1256,200,1.756
1258,200,2.667
1263,200,2.949
1265,200,2.657
1265,200,1.522
1265,200,2.252
1265,200,1.84
1266,200,1.452
1266,200,1.592
1267,200,1.414
1267,200,1.568
1268,200,1.399
1268,200,1.429
1268,200,1.402
1268,200,1.451
1268,200,1.551
1268,200,1.412
1268,200,1.385
1268,200,1.386
1269,200,2.451
1269,200,1.418
1269,200,1.594
1269,200,1.45
1271,200,2.426
1271,200,1.649
1275,200,2.685
1277,200,2.564
1277,200,1.658
1279,200,2.467
1280,200,1.579
1280,200,1.475
1280,200,1.508
1282,200,2.627
1283,200,1.53
1285,200,2.767
1285,200,1.645
1286,200,1.469
1287,200,1.464
1288,200,1.641
1288,200,1.912
1289,200,1.676
1289,200,2.327
1293,200,3.068
1294,200,1.506
1294,200,1.654
1295,200,1.537
1295,200,1.761
1296,200,1.5
1296,200,1.679
1297,200,1.553
1298,200,2.817
1298,200,1.692
1299,200,1.43
1300,200,1.528
1300,200,1.547
1300,200,1.47
1301,200,1.458
1301,200,1.975
1303,200,2.718
1305,200,2.633
1307,200,2.639
1310,200,2.727
1312,200,2.561
1313,200,1.553
1313,200,1.413
1313,200,1.534
1313,200,1.474
1315,200,2.605
1315,200,1.465
1315,200,1.468
1315,200,1.589
1315,200,1.46
1316,200,1.505
1316,200,1.491
1316,200,1.508
1317,200,1.427
1317,200,1.627
1318,200,1.562
1319,200,1.532
1319,200,2.58
1319,200,1.568
1320,200,1.434
1321,200,1.498
1321,200,1.391
1321,200,1.406
1321,200,1.47
1321,200,1.402
1322,200,1.465
1325,200,2.777
1326,200,1.554
1326,200,1.392
1326,200,1.445
1326,200,1.469
1326,200,1.409
1327,200,1.394
1327,200,1.584
1328,200,1.379
1328,200,1.574
1329,200,1.381
1329,200,2.387
1329,200,1.479
1330,200,1.374
1330,200,1.432
1330,200,1.388
1330,200,1.566
1330,200,1.434
1334,200,2.837
1334,200,1.567
1336,200,2.34
1338,200,2.552
1338,200,1.541
1339,200,1.412
1340,200,1.499
1343,200,2.537
1343,200,1.451
1343,200,1.362
1343,200,1.464
1343,200,1.743
1343,200,1.478
1343,200,1.404
1343,200,1.425
1344,200,1.395
1349,200,2.957
1349,200,1.421
1349,200,1.462
1349,200,1.462
1349,200,1.443
1350,200,1.44
1350,200,1.577
1352,200,2.412
1352,200,1.468
1352,200,1.544
1353,200,1.472
1353,200,1.398
1353,200,1.537
1354,200,1.389
1355,200,1.547
1355,200,1.456
1355,200,1.448
1355,200,1.498
1355,200,1.484
1358,200,35.977
1365,200,37.128
1366,200,1.502
1366,200,1.604
1367,200,1.59
1369,200,2.704
1369,200,1.628
1370,200,1.579
1370,200,1.525
1370,200,1.681
1370,200,1.482
1372,200,2.544
1374,200,2.874
1374,200,1.491
1374,200,1.519
1374,200,1.568
1374,200,1.605
1374,200,1.542
1374,200,1.613
1374,200,1.515
1376,200,2.625
1376,200,1.502
1376,200,1.549
1377,200,1.491
1378,200,1.705
1379,200,1.534
1381,200,2.685
1381,200,1.675
1382,200,1.518
1383,200,1.582
1383,200,1.54
1383,200,1.621
1383,200,1.511
1384,200,1.565
1386,200,2.526
1386,200,1.526
1386,200,1.525
1387,200,1.456
1387,200,1.547
1388,200,1.471
1388,200,1.458
1388,200,1.491
1388,200,1.529
1388,200,1.538
1389,200,1.456
1389,200,1.564
1390,200,1.475
1390,200,2.642
1392,200,2.553
1397,200,2.645
1397,200,1.439
1397,200,1.767
1398,200,1.542
1399,200,1.697
1399,200,1.624
1399,200,1.647
1399,200,1.871
1401,200,2.685
1401,200,1.528
1402,200,1.531
1403,200,1.608
1403,200,1.501
1403,200,1.645
1403,200,1.641
1403,200,1.533
1403,200,1.545
1405,200,2.666
1406,200,1.669
1407,200,1.62
1407,200,1.689
1407,200,1.61
1410,200,2.746
1410,200,1.646
1413,200,2.915
1416,200,2.605
1416,200,1.686
1419,200,2.618
1419,200,1.688
1419,200,1.626
1420,200,1.532
1420,200,1.629
1421,200,1.537
1422,200,1.61
1422,200,1.52
1422,200,1.627
1422,200,1.583
1423,200,1.617
1424,200,2.707
1424,200,1.568
1424,200,1.685
1426,200,2.586
1426,200,1.583
1426,200,1.554
1426,200,1.68
1426,200,1.474
1426,200,1.46
1429,200,2.586
1429,200,1.607
1430,200,1.491
1431,200,1.687
1431,200,1.714
1432,200,1.605
1433,200,1.606
1433,200,2.606
1434,200,1.529
1434,200,1.542
1434,200,1.648
1434,200,1.531
1435,200,1.488
1436,200,1.63
1437,200,1.592
1438,200,1.667
1438,200,2.726
1439,200,1.528
1439,200,1.53
1439,200,1.562
1439,200,1.649
1439,200,1.608
1439,200,1.56
1440,200,1.639
