Timestamp,StatusCode,E2ELatency
248,200,1.674
248,200,1.653
248,200,1.448
248,200,1.469
248,200,1.694
248,200,2.225
248,200,1.71
248,200,1.785
248,200,1.505
248,200,1.46
248,200,1.647
248,200,1.734
248,200,1.564
248,200,1.702
248,200,1.572
248,200,1.503
248,200,2.218
248,200,1.59
248,200,1.899
248,200,1.541
248,200,1.701
248,200,1.503
248,200,1.457
248,200,1.715
248,200,1.57
248,200,1.465
248,200,1.975
248,200,1.473
248,200,1.464
248,200,1.726
248,200,1.721
248,200,1.498
248,200,1.661
248,200,1.445
248,200,1.54
248,200,1.683
248,200,2.889
248,200,1.695
248,200,1.435
248,200,1.615
248,200,1.451
248,200,1.485
248,200,1.689
248,200,1.627
248,200,1.775
248,200,1.595
248,200,1.475
248,200,1.555
248,200,1.635
248,200,1.83
248,200,1.686
248,200,2.489
248,200,1.46
248,200,1.624
248,200,1.494
248,200,1.614
248,200,1.879
248,200,1.619
248,200,1.521
248,200,1.717
248,200,1.476
248,200,1.491
248,200,2.488
248,200,1.66
248,200,1.748
248,200,1.461
248,200,1.661
248,200,1.541
248,200,1.469
248,200,1.617
248,200,1.697
248,200,1.45
248,200,1.734
248,200,1.681
248,200,1.493
248,200,1.421
248,200,1.724
248,200,1.633
248,200,1.429
248,200,2.373
248,200,1.635
248,200,1.495
248,200,1.758
248,200,1.788
248,200,1.463
248,200,1.585
248,200,1.793
248,200,1.669
248,200,1.669
248,200,1.635
248,200,2.475
248,200,1.734
249,200,1.563
249,200,1.416
249,200,1.683
249,200,1.679
249,200,1.486
249,200,1.775
249,200,1.44
249,200,1.58
249,200,1.697
249,200,1.501
249,200,1.659
249,200,1.626
249,200,1.45
249,200,1.625
249,200,1.587
249,200,1.693
249,200,1.633
249,200,1.465
249,200,1.594
249,200,1.561
249,200,1.945
249,200,1.788
249,200,1.514
249,200,1.594
249,200,1.624
249,200,1.496
249,200,1.568
249,200,1.704
249,200,1.469
249,200,1.565
249,200,1.487
249,200,1.589
249,200,1.556
249,200,1.517
249,200,1.702
249,200,1.489
249,200,1.604
249,200,1.56
249,200,1.497
249,200,1.646
249,200,1.466
249,200,1.698
249,200,1.559
249,200,1.441
249,200,1.649
249,200,1.472
249,200,1.618
249,200,1.697
249,200,1.601
249,200,1.544
249,200,1.743
249,200,1.554
249,200,1.616
249,200,1.734
249,200,1.691
249,200,1.486
249,200,1.681
249,200,1.57
249,200,1.671
249,200,1.749
249,200,1.546
249,200,1.578
249,200,1.477
249,200,1.605
249,200,1.644
249,200,1.772
249,200,1.47
249,200,1.533
249,200,1.542
249,200,1.581
249,200,1.664
249,200,1.901
249,200,1.862
249,200,1.654
249,200,1.435
249,200,1.639
249,200,1.701
249,200,2.321
249,200,2.076
249,200,1.504
249,200,1.611
249,200,1.753
249,200,1.636
249,200,3.027
249,200,1.477
249,200,2.364
249,200,1.591
249,200,1.649
249,200,1.77
249,200,1.49
249,200,1.707
249,200,1.759
249,200,1.585
249,200,1.562
249,200,1.567
249,200,1.543
249,200,2.124
249,200,1.554
249,200,1.614
249,200,1.601
