Timestamp,StatusCode,E2ELatency,InternalLatency
183,200,0.115,0.113
183,200,0.115,0.113
183,200,0.116,0.114
183,200,0.116,0.114
183,200,0.116,0.114
183,200,0.116,0.114
183,200,0.115,0.113
183,200,0.116,0.113
183,200,0.115,0.113
183,200,0.115,0.113
183,200,0.115,0.113
183,200,0.114,0.112
183,200,0.116,0.114
184,200,0.115,0.113
184,200,0.115,0.113
184,200,0.114,0.112
184,200,0.115,0.113
184,200,0.114,0.112
184,200,0.118,0.116
184,200,0.114,0.112
184,200,0.114,0.112
184,200,0.115,0.113
184,200,0.112,0.11
184,200,0.117,0.114
184,200,0.117,0.115
184,200,0.115,0.113
184,200,0.115,0.113
184,200,0.114,0.112
184,200,0.116,0.114
184,200,0.115,0.113
184,200,0.114,0.112
184,200,0.115,0.113
184,200,0.113,0.111
185,200,0.114,0.113
185,200,0.125,0.123
185,200,0.118,0.116
185,200,0.117,0.115
187,500,12.598,12.593
193,500,12.218,12.214
193,502,9.06,9.057
193,500,5.904,5.901
193,502,2.748,2.745
193,500,0.006,0.004
193,500,0.006,0.004
193,500,0.007,0.005
193,500,0.006,0.004
193,500,0.006,0.004
193,500,0.006,0.004
193,200,22.594,22.592
193,200,26.052,26.047
193,200,16.391,16.387
193,200,13.343,13.34
193,200,10.297,10.293
193,200,7.25,7.246
193,200,4.203,4.199
193,200,1.155,1.151
193,200,0.119,0.117
194,200,0.123,0.12
194,200,0.121,0.118
194,200,0.117,0.115
194,200,0.118,0.116
194,200,0.121,0.119
194,200,0.118,0.116
194,200,0.118,0.116
194,200,0.118,0.116
194,200,0.118,0.116
194,200,0.116,0.114
194,200,0.116,0.114
194,200,0.118,0.115
194,200,0.116,0.114
194,200,0.117,0.115
194,200,0.116,0.114
194,200,0.117,0.115
194,200,0.116,0.114
195,200,0.118,0.116
195,200,0.125,0.122
195,200,0.113,0.111
195,200,0.114,0.111
195,200,0.113,0.111
195,200,0.117,0.114
195,200,0.112,0.11
195,200,0.114,0.112
195,200,0.113,0.111
195,200,0.114,0.112
195,200,0.115,0.112
195,200,0.114,0.112
195,200,0.113,0.111
195,200,0.115,0.112
195,200,0.113,0.111
195,200,0.116,0.114
195,200,0.114,0.112
195,200,0.112,0.11
196,200,0.111,0.109
196,200,0.112,0.11
196,200,0.112,0.11
196,200,0.111,0.109
196,200,0.114,0.111
196,200,0.113,0.111
196,200,0.111,0.11
196,200,0.111,0.109
196,200,0.111,0.109
196,200,0.111,0.109
196,200,0.111,0.109
196,200,0.111,0.109
196,200,0.113,0.111
196,200,0.111,0.109
196,200,0.111,0.109
196,200,0.112,0.11
196,200,0.111,0.109
196,200,0.113,0.111
196,200,0.113,0.111
196,200,0.113,0.111
196,200,0.111,0.109
197,200,0.112,0.11
197,200,0.122,0.12
197,200,0.115,0.113
197,200,0.114,0.112
197,200,0.115,0.112
197,200,0.115,0.112
197,200,0.114,0.112
197,200,0.115,0.112
197,200,0.114,0.112
197,200,0.114,0.112
199,504,300.008,300.002
199,504,300.009,300.003
199,504,300.005,300.001
199,504,300.007,300.002
199,504,300.005,300.001
200,504,300.005,300.001
200,504,300.005,300.001
200,504,300.006,300.002
201,504,300.008,300.002
201,504,300.005,300.001
201,504,300.007,300.003
201,504,300.004,300.001
201,504,300.006,300.001
201,504,300.005,300.001
203,504,300.004,300.0
203,504,300.005,300.001
203,504,300.006,300.002
203,504,300.006,300.001
203,504,300.005,300.001
205,504,300.004,300.001
207,504,300.004,300.001
208,504,300.003,300.001
208,504,300.003,300.001
208,504,300.003,300.001
209,504,300.003,300.001
211,504,300.006,300.001
211,504,300.004,300.001
211,504,300.004,300.0
211,504,300.005,300.001
211,504,300.004,300.001
211,504,300.004,300.001
211,504,300.006,300.001
211,504,300.004,300.001
211,504,300.004,300.001
211,504,300.005,300.001
211,504,300.005,300.001
211,504,300.004,300.001
211,504,300.005,300.001
211,504,300.004,300.001
211,504,300.005,300.001
212,504,300.003,300.001
